"Payment ID","Payment Date","IO Type","Sender Amt ($)","Payment Rail","Customer Type","LIC","Sender Name","Sender Account #","Receiver Name","Receiver Account #","Status","STP?","Creation Date Time (EST)"
252480,"2025-01-31 00:00:00","IN",84,"FEDWIRE","Corporate","CTRC","Anil Test","123490","Feddex","9901020002","RETURN_INITIATED","STP_YES","01/31/2025 05:04:39"
252483,"2025-01-31 00:00:00","OUT",53.17,"FEDWIRE","Consumer","CTRD","SteveePay","112288","Sakshi","112233","PROCESSED","STP_NO","01/31/2025 05:12:05"
252486,"2025-01-31 00:00:00","IN",93,"FEDWIRE","Corporate","CTRC","Anil Test","123490","Feddex","9901020002","RETURN_INITIATED","STP_YES","01/31/2025 05:30:25"
252487,"2025-01-31 00:00:00","IN",153,"FEDWIRE","Consumer","CTRC","Jennifer Miller","7890001238 ","SteveePay","112288","PROCESSED","STP_YES","01/31/2025 05:30:42"
252490,"2025-01-31 00:00:00","OUT",77.77,"RTP","Corporate",,"CRM User","110088","Anas S","112233","PROCESSED","STP_YES","01/31/2025 05:36:11"
252496,"2025-01-31 00:00:00","IN",121,"FEDWIRE","Consumer","CTRC","Jennifer Miller","7890001238 ","SteveePay","112288","RETURNED","STP_NO","01/31/2025 06:03:59"
252497,"2025-01-31 00:00:00","OUT",76.67,"FEDWIRE","Consumer","CTRC","MockAcc","112288","Feddexaccount","9901020002","PROCESSED","STP_NO","01/31/2025 06:05:19"
252498,"2025-01-31 00:00:00","OUT",99,"FEDWIRE","Consumer","CTRC","SteveePay","112288","Jennifer Miller","7890001238 ","PROCESSED","STP_NO","01/31/2025 06:13:33"
252502,"2025-01-31 00:00:00","IN",154,"FEDWIRE","Consumer","CTRC","Jennifer Miller","7890001238 ","SteveePay","112288","RETURN_INITIATED","STP_YES","01/31/2025 06:50:06"
252504,"2025-01-31 00:00:00","OUT",18.87,"FEDWIRE","Consumer","CTRC","MockAcc","112288","Feddexaccount","9901020002","PROCESSED","STP_NO","01/31/2025 06:51:55"
252505,"2025-01-31 00:00:00","IN",2.99,"FEDWIRE","Consumer","CTRD","Tata Corp","909011113","SteveePay","112288","PROCESSED","STP_YES","01/31/2025 06:54:47"
252507,"2025-01-31 00:00:00","OUT",12,"FEDWIRE","Corporate","DRRC","Feddex","9901020002","Office expenses account","45806","PROCESSED","STP_YES","01/31/2025 02:02:52"
252509,"2025-01-31 00:00:00","OUT",189,"FEDWIRE","Consumer","CTRC","SteveePay","112288","Sophia","676789","RETURN_INITIATED","STP_NO","01/31/2025 07:11:00"
252510,"2025-01-31 00:00:00","OUT",26.37,"FEDWIRE","Consumer","CTRC","MockAcc","112288","Feddexaccount","9901020002","PROCESSED","STP_NO","01/31/2025 07:19:42"
252513,"2025-01-31 00:00:00","IN",175,"FEDWIRE","Processing Org","BTRC",,,"Settlement (FED)","100000002","RETURNED","STP_YES","01/31/2025 07:41:47"
252516,"2025-01-31 00:00:00","OUT",175,"FEDWIRE","Processing Org","BTRC","Settlement (FED)","100000002",,,"PROCESSED","STP_YES","01/31/2025 07:52:33"
252520,"2025-01-31 00:00:00","IN",193,"FEDWIRE","Processing Org","BTRC",,,"Settlement (FED)","100000002","PROCESSED","STP_YES","01/31/2025 08:20:46"
252522,"2025-01-31 00:00:00","OUT",1.44,"FEDWIRE","Consumer","DRRC","SteveePay","112288","Tata Corp","909011113","PROCESSED","STP_YES","01/31/2025 08:31:36"
252528,"2025-01-31 00:00:00","OUT",12,"FEDWIRE","Corporate","DRRC","Feddex","9901020002","Office expenses account","45806","PROCESSED","STP_YES","01/31/2025 04:19:07"
252530,"2025-01-31 00:00:00","OUT",35.19,"FEDWIRE","Corporate","CTRC","Feddex","9901020002","Sophia","9901020003","PROCESSED","STP_NO","01/31/2025 04:25:13"
252531,"2025-01-31 00:00:00","OUT",12,"FEDWIRE","Corporate","DRRC","Feddex","9901020002","Office expenses account","45806","PROCESSED","STP_YES","01/31/2025 04:33:05"
252222,"2025-01-30 00:00:00","OUT",13.24,"FEDWIRE","Consumer","CTRC","MockAcc","112288","Sophia","676789","PROCESSED","STP_NO","01/30/2025 00:53:04"
252224,"2025-01-30 00:00:00","OUT",12.003,"FEDWIRE","Corporate","CTRC","Feddex","9901020002","Fedex Checkings","9901020003","PROCESSED","STP_YES","01/29/2025 19:56:41"
252227,"2025-01-30 00:00:00","OUT",66,"RTP","Corporate",,"CRM User","110088","Anas S","112233","PROCESSED","STP_YES","01/30/2025 01:06:34"
252228,"2025-01-30 00:00:00","IN",120,"FEDWIRE","Consumer","CTRC","DDA Account Vidhya","7890001230","SteveePay","112288","PROCESSED","STP_YES","01/30/2025 01:08:48"
252231,"2025-01-30 00:00:00","IN",53318.47,"RTP","Corporate",,"MRS. GREEN","US88664715164441","Feddex","112233","PROCESSED","STP_YES","01/30/2025 01:12:58"
252232,"2025-01-30 00:00:00","OUT",88,"RTP","Corporate",,"CRM User","110088","Anas S","112233","PROCESSED","STP_NO","01/30/2025 01:15:10"
252236,"2025-01-30 00:00:00","OUT",35.93,"FEDWIRE","Corporate","CTRC","Feddex","9901020002","Fed ex contact characters checkings","9901020003","PROCESSED","STP_YES","01/29/2025 20:29:55"
252241,"2025-01-30 00:00:00","IN",29,"FEDWIRE","Corporate","CTRC","Anil Test","123490","Feddex","9901020002","RETURNED","STP_YES","01/30/2025 01:45:21"
252242,"2025-01-30 00:00:00","IN",66,"FEDWIRE","Consumer","CTRC","Jennifer Miller","7890001238 ","SteveePay","112288","PROCESSED","STP_YES","01/30/2025 01:47:10"
252243,"2025-01-30 00:00:00","OUT",29,"FEDWIRE","Corporate","CTRC","Feddex","9901020002","Anil Test","123490","PROCESSED","STP_YES","01/30/2025 01:51:39"
252245,"2025-01-30 00:00:00","OUT",77.24,"FEDWIRE","Consumer","CTRC","MockAcc","112288","Sophia","676789","PROCESSED","STP_NO","01/30/2025 01:52:22"
252246,"2025-01-30 00:00:00","OUT",12.34,"FEDWIRE","Processing Org","BTRC","ACH Settlement GL(FED)","33333330",,"","RETURN_INITIATED","STP_YES","01/30/2025 02:09:04"
252248,"2025-01-30 00:00:00","OUT",14.44,"FEDWIRE","Processing Org","BTRC","ACH Settlement GL(FED)","33333330",,"","PROCESSED","STP_YES","01/30/2025 03:27:20"
252249,"2025-01-30 00:00:00","OUT",15.55,"FEDWIRE","Processing Org","BTRC","ACH Settlement GL(FED)","33333330",,"","RETURNED","STP_YES","01/30/2025 03:30:35"
252250,"2025-01-30 00:00:00","IN",15.55,"FEDWIRE","Processing Org","BTRC",,,"ACH Settlement GL(FED)","33333330","PROCESSED","STP_YES","01/30/2025 03:34:23"
252251,"2025-01-30 00:00:00","OUT",99.24,"FEDWIRE","Consumer","CTRC","MockAcc","112288","Sophia","676789","PROCESSED","STP_NO","01/30/2025 03:43:34"
252252,"2025-01-30 00:00:00","OUT",19.24,"FEDWIRE","Consumer","CTRC","MockAcc","112288","Sophia","676789","PROCESSED","STP_NO","01/30/2025 03:50:05"
252253,"2025-01-30 00:00:00","OUT",66,"ACH","Corporate",,"CRM User","17042003","Sakshi","17042003","PROCESSED","STP_NO","01/30/2025 03:50:18"
252254,"2025-01-30 00:00:00","OUT",22.24,"FEDWIRE","Consumer","CTRC","MockAcc","112288","Sophia","676789","PROCESSED","STP_NO","01/30/2025 03:55:19"
252255,"2025-01-30 00:00:00","IN",140,"FEDWIRE","Consumer","CTRC","DDA Account Vidhya","7890001230","SteveePay","112288","PROCESSED","STP_YES","01/30/2025 04:03:52"
252256,"2025-01-30 00:00:00","IN",130,"FEDWIRE","Consumer","CTRC","Jennifer Miller","7890001238 ","SteveePay","112288","PROCESSED","STP_YES","01/30/2025 04:06:56"
252258,"2025-01-30 00:00:00","IN",180,"FEDWIRE","Consumer","CTRC","Jennifer Miller","7890001238 ","SteveePay","112288","PROCESSED","STP_YES","01/30/2025 04:10:06"
252260,"2025-01-30 00:00:00","IN",14.55,"FEDWIRE","Processing Org","BTRC",,,"Settlement (FED)","100000002","RETURNED","STP_YES","01/30/2025 04:12:46"
252261,"2025-01-30 00:00:00","IN",86,"FEDWIRE","Consumer","CTRC","Jennifer Miller","7890001238 ","SteveePay","112288","PROCESSED","STP_YES","01/30/2025 04:14:00"
252263,"2025-01-30 00:00:00","IN",56,"FEDWIRE","Corporate","CTRC","Anil Test","123490","Feddex","9901020002","PROCESSED","STP_YES","01/30/2025 04:21:30"
252266,"2025-01-30 00:00:00","OUT",14.55,"FEDWIRE","Processing Org","BTRC","Settlement (FED)","100000002",,,"PROCESSED","STP_YES","01/30/2025 04:24:17"
252269,"2025-01-30 00:00:00","IN",156,"FEDWIRE","Processing Org","BTRC",,,"Settlement (FED)","100000002","PROCESSED","STP_YES","01/30/2025 04:28:04"
252270,"2025-01-30 00:00:00","OUT",63,"ACH","Corporate",,"CRM","17042003","Sakshi","17042003","PROCESSED","STP_NO","01/30/2025 04:29:58"
252271,"2025-01-30 00:00:00","OUT",13.14,"FEDWIRE","Consumer","CTRC","MockAcc","112288","Sophia","676789","PROCESSED","STP_NO","01/30/2025 04:30:08"
252272,"2025-01-30 00:00:00","OUT",66,"FEDWIRE","Consumer","CTRC","SteveePay","112288","Sophia","676789","PROCESSED","STP_NO","01/30/2025 04:33:23"
252277,"2025-01-30 00:00:00","IN",60571.63,"RTP","Corporate",,"MRS. GREEN","US88664715164441","Feddex","112233","PROCESSED","STP_YES","01/30/2025 04:42:24"
252292,"2025-01-30 00:00:00","OUT",24,"ACH","Corporate",,"CRM User","17042003","Sakshi","17042003","PROCESSED","STP_NO","01/30/2025 04:49:00"
252295,"2025-01-30 00:00:00","OUT",43.14,"FEDWIRE","Consumer","CTRC","MockAcc","112288","Sophia","676789","PROCESSED","STP_NO","01/30/2025 04:52:31"
252297,"2025-01-30 00:00:00","OUT",15.14,"FEDWIRE","Consumer","CTRC","MockAcc","112288","Sophia","676789","PROCESSED","STP_NO","01/30/2025 04:57:09"
252303,"2025-01-30 00:00:00","IN",30928.58,"RTP","Corporate",,"MRS. GREEN","US88664715164441","Feddex","112233","PROCESSED","STP_YES","01/30/2025 05:10:05"
252304,"2025-01-30 00:00:00","IN",87925.9,"RTP","Corporate",,"MRS. GREEN","US88664715164441","Feddex","112233","RETURN_INITIATED","STP_YES","01/30/2025 05:15:57"
252307,"2025-01-30 00:00:00","IN",30426.48,"RTP","Corporate",,"MRS. GREEN","US88664715164441","Feddex","112233","PROCESSED","STP_YES","01/30/2025 05:32:19"
252309,"2025-01-30 00:00:00","IN",7075.31,"RTP","Corporate",,"MRS. GREEN","US88664715164441","Feddex","112233","PROCESSED","STP_YES","01/30/2025 05:38:55"
252310,"2025-01-30 00:00:00","IN",25228.27,"RTP","Corporate",,"MRS. GREEN","US88664715164441","Feddex","112233","RETURNED","STP_YES","01/30/2025 05:44:46"
252312,"2025-01-30 00:00:00","IN",124,"FEDWIRE","Consumer","CTRC","DDA Account Vidhya","7890001230","SteveePay","112288","PROCESSED","STP_YES","01/30/2025 05:50:07"
252313,"2025-01-30 00:00:00","OUT",25228.27,"RTP","Corporate",,"Feddex","112233","MRS. GREEN","US88664715164441","PROCESSED","STP_YES","01/30/2025 05:50:46"
252316,"2025-01-30 00:00:00","IN",14,"FEDWIRE","Consumer","CTRC","Jennifer Miller","7890001238 ","SteveePay","112288","PROCESSED","STP_YES","01/30/2025 05:55:35"
252322,"2025-01-30 00:00:00","OUT",97.14,"FEDWIRE","Consumer","CTRC","MockAcc","112288","Sophia","676789","PROCESSED","STP_NO","01/30/2025 06:04:13"
252323,"2025-01-30 00:00:00","OUT",12,"FEDWIRE","Corporate","CTRD","Feddex","9901020002","Vidhya","123456","PROCESSED","STP_YES","01/30/2025 06:05:23"
252325,"2025-01-30 00:00:00","OUT",98.14,"FEDWIRE","Consumer","CTRC","MockAcc","112288","Sophia","676789","PROCESSED","STP_NO","01/30/2025 06:11:38"
252334,"2025-01-30 00:00:00","OUT",33.14,"FEDWIRE","Consumer","CTRC","MockAcc","112288","Sophia","676789","PROCESSED","STP_NO","01/30/2025 06:17:20"
252340,"2025-01-30 00:00:00","OUT",110,"FEDWIRE","Consumer","CTRC","
MockAcc","112288","Sophia","676789","PROCESSED","STP_NO","01/30/2025 06:19:15"
252341,"2025-01-30 00:00:00","OUT",53.14,"FEDWIRE","Consumer","CTRC","MockAcc","112288","Sophia","676789","PROCESSED","STP_NO","01/30/2025 06:19:18"
252343,"2025-01-30 00:00:00","OUT",71.14,"FEDWIRE","Consumer","CTRC","MockAcc","112288","Sophia","676789","PROCESSED","STP_NO","01/30/2025 06:24:18"
252345,"2025-01-30 00:00:00","OUT",35.93,"FEDWIRE","Corporate","CTRC","Feddex","9901020002","Fed ex contact characters checkings","9901020003","PROCESSED","STP_NO","01/30/2025 01:28:35"
252348,"2025-01-30 00:00:00","OUT",44,"FEDWIRE","Corporate","CTRD","Feddex","9901020002","Santhosh","9836534261","RETURN_INITIATED","STP_YES","01/30/2025 06:38:28"
252350,"2025-01-30 00:00:00","OUT",50.5,"RTP","Corporate",,"Anas Consumer","110088","anas","112233","PROCESSED","STP_YES","01/30/2025 06:50:17"
252351,"2025-01-30 00:00:00","OUT",22,"RTP","Corporate",,"CRM User","110088","Anas S","112233","PROCESSED","STP_YES","01/30/2025 06:55:05"
252359,"2025-01-30 00:00:00","OUT",11,"RTP","Corporate",,"CRM User","110088","Anas S","112233","PROCESSED","STP_YES","01/30/2025 07:13:41"
252362,"2025-01-30 00:00:00","OUT",14.54,"FEDWIRE","Consumer","DRRC","SteveePay","112288","Santhosh","9836534261","PROCESSED","STP_YES","01/30/2025 07:16:33"
252363,"2025-01-30 00:00:00","OUT",33,"RTP","Corporate",,"CRM User","110088","Anas S","112233","PROCESSED","STP_NO","01/30/2025 07:18:22"
252365,"2025-01-30 00:00:00","OUT",12,"FEDWIRE","Consumer","DRRC","MockAcc","112288","Sophia","676789","PROCESSED","STP_YES","01/30/2025 07:22:14"
252366,"2025-01-30 00:00:00","IN",179,"FEDWIRE","Consumer","CTRC","Jennifer Miller","7890001238 ","SteveePay","112288","PROCESSED","STP_YES","01/30/2025 07:25:02"
252368,"2025-01-30 00:00:00","IN",11856.64,"RTP","Corporate",,"MRS. GREEN","US88664715164441","Feddex","112233","RETURN_INITIATED","STP_YES","01/30/2025 07:26:41"
252373,"2025-01-30 00:00:00","OUT",5,"FEDWIRE","Consumer","CTRD","SteveePay","112288","Anil Test","123490","RETURN_INITIATED","STP_NO","01/30/2025 07:54:11"
252375,"2025-01-30 00:00:00","IN",5,"FEDWIRE","Consumer","CTRD","SteveePay","112288","SteveePay","2002202","RETURNED","STP_NO","01/30/2025 08:00:17"
252376,"2025-01-30 00:00:00","OUT",5,"FEDWIRE","Consumer","CTRD","SteveePay","2002202","SteveePay","112288","PROCESSED","STP_NO","01/30/2025 08:04:29"
252377,"2025-01-30 00:00:00","IN",5,"FEDWIRE","Consumer","CTRD","SteveePay","2002202","SteveePay","112288","PROCESSED","STP_YES","01/30/2025 08:05:46"
252379,"2025-01-30 00:00:00","OUT",28,"ACH","Corporate",,"CRM User","17042003","Sakshi","17042003","PROCESSED","STP_NO","01/30/2025 08:10:14"
252380,"2025-01-30 00:00:00","IN",121,"FEDWIRE","Consumer","CTRC","Jennifer Miller","7890001238 ","SteveePay","112288","RETURN_INITIATED","STP_YES","01/30/2025 08:10:28"
252382,"2025-01-30 00:00:00","OUT",12,"FEDWIRE","Corporate","DRRC","Feddex","9901020002","Office expenses account","45806","PROCESSED","STP_YES","01/30/2025 08:30:05"
252386,"2025-01-30 00:00:00","IN",141,"FEDWIRE","Consumer","CTRC","DDA Account Vidhya","7890001230","SteveePay","112288","PROCESSED","STP_YES","01/30/2025 09:03:07"
252388,"2025-01-30 00:00:00","OUT",93.72,"FEDWIRE","Consumer","CTRD","SteveePay","112288","Sakshi","112233","PROCESSED","STP_NO","01/30/2025 09:49:13"
252389,"2025-01-30 00:00:00","OUT",44.34,"FEDWIRE","Consumer","CTRC","MockAcc","112288","Feddexaccount","9901020002","PROCESSED","STP_NO","01/30/2025 10:52:32"
252391,"2025-01-30 00:00:00","OUT",43,"FEDWIRE","Corporate","DRRC","Feddex","9901020002","divya","112233","PROCESSED","STP_YES","01/30/2025 10:55:03"
252395,"2025-01-30 00:00:00","OUT",22.34,"FEDWIRE","Consumer","CTRC","MockAcc","112288","Feddexaccount","9901020002","PROCESSED","STP_NO","01/30/2025 11:27:45"
252097,"2025-01-29 00:00:00","IN",99.99,"FEDWIRE","Processing Org","BTRC",,,"Settlement (FED)","100000002","PROCESSED","STP_YES","01/29/2025 00:48:51"
252100,"2025-01-29 00:00:00","IN",50,"ACH","Corporate",,"PaymentsQA12","17042003","CRM User","17042003","RETURN_INITIATED","STP_NO","01/29/2025 01:03:06"
252104,"2025-01-29 00:00:00","IN",14.98,"FEDWIRE","Processing Org","BTRC",,,"Settlement (FED)","100000002","PROCESSED","STP_NO","01/29/2025 01:33:39"
252106,"2025-01-29 00:00:00","OUT",199,"FEDWIRE","Consumer","CTRC","SteveePay","112288","Sophia","676789","PROCESSED","STP_NO","01/29/2025 02:06:19"
252107,"2025-01-29 00:00:00","IN",56,"FEDWIRE",,"CTRC","TEST","112277","Suspense GL","34345","RETURN_INITIATED","STP_NO","01/29/2025 02:06:37"
252109,"2025-01-29 00:00:00","OUT",81,"FEDWIRE","Processing Org","BTRC","Funding Testing Accounts","112288",,"","PROCESSED","STP_YES","01/29/2025 02:10:44"
252110,"2025-01-29 00:00:00","IN",13,"FEDWIRE","Processing Org","BTRC",,,"Settlement (FED)","100000002","RETURN_INITIATED","STP_YES","01/29/2025 02:13:06"
252113,"2025-01-29 00:00:00","IN",173,"FEDWIRE","Processing Org","BTRC",,,"Settlement (FED)","100000002","RETURNED","STP_YES","01/29/2025 02:18:49"
252116,"2025-01-29 00:00:00","OUT",173,"FEDWIRE","Processing Org","BTRC","Settlement (FED)","100000002",,,"PROCESSED","STP_YES","01/29/2025 02:25:35"
252118,"2025-01-29 00:00:00","OUT",22.22,"FEDWIRE","Consumer","CTRC","SteveePay","112288","Feddexaccount","9901020002","PROCESSED","STP_NO","01/29/2025 02:43:35"
252122,"2025-01-29 00:00:00","OUT",43.33,"FEDWIRE","Consumer","CTRC","SteveePay","112288","Feddexaccount","9901020002","PROCESSED","STP_NO","01/29/2025 02:50:34"
252124,"2025-01-29 00:00:00","IN",52,"FEDWIRE","Corporate","CTRC","Anil Test","123490","Feddex","9901020002","RETURNED","STP_YES","01/29/2025 03:31:24"
252128,"2025-01-29 00:00:00","OUT",52,"FEDWIRE","Corporate","CTRC","Feddex","9901020002","Anil Test","123490","PROCESSED","STP_YES","01/29/2025 03:39:26"
252131,"2025-01-29 00:00:00","OUT",123,"FEDWIRE","Corporate","CTRC","Feddex","9901020002","USD contact","56789","PROCESSED","STP_YES","01/28/2025 22:51:44"
252136,"2025-01-29 00:00:00","IN",13.44,"FEDWIRE","Processing Org","BTRC",,"770008800","Settlement (FED)","100000002","RETURNED","STP_YES","01/29/2025 04:00:10"
252137,"2025-01-29 00:00:00","IN",214,"FEDWIRE","Processing Org","BTRC",,,"Settlement (FED)","100000002","PROCESSED","STP_YES","01/29/2025 04:05:55"
252138,"2025-01-29 00:00:00","IN",40,"ACH","Corporate",,"Rehman Ansari","7890001220","Bentley Automobiles","7890001220","PROCESSED","STP_YES","01/29/2025 04:06:32"
252140,"2025-01-29 00:00:00","OUT",10,"FEDWIRE","Processing Org","BTRC","Settlement (FED)","100000002",,"770008800","PROCESSED","STP_YES","01/29/2025 04:10:33"
252142,"2025-01-29 00:00:00","IN",2.1,"FEDWIRE","Processing Org","BTRC",,"7440002550","Settlement (FED)","100000002","RETURN_INITIATED","STP_YES","01/29/2025 04:18:24"
252147,"2025-01-29 00:00:00","IN",82,"FEDWIRE","Processing Org","BTRC",,,"Settlement (FED)","100000002","RETURNED","STP_YES","01/29/2025 04:32:22"
252149,"2025-01-29 00:00:00","OUT",40,"FEDWIRE","Processing Org","BTRC","Settlement (FED)","100000002",,,"PROCESSED","STP_YES","01/29/2025 04:37:57"
252150,"2025-01-29 00:00:00","OUT",61.89,"FEDWIRE","Consumer","CTRD","SteveePay","112288","Sakshi","112233","PROCESSED","STP_NO","01/29/2025 04:45:19"
252151,"2025-01-29 00:00:00","IN",88,"FEDWIRE","Processing Org","BTRC",,,"Settlement (FED)","100000002","PROCESSED","STP_YES","01/29/2025 04:51:48"
252152,"2025-01-29 00:00:00","IN",99,"FEDWIRE","Consumer","CTRC","Jennifer Miller","7890001238 ","SteveePay","112288","RETURN_INITIATED","STP_YES","01/29/2025 05:03:35"
252162,"2025-01-29 00:00:00","OUT",65,"FEDWIRE","Consumer","CTRC","SteveePay","112288","Feddexaccount","9901020002","PROCESSED","STP_NO","01/29/2025 05:55:07"
252171,"2025-01-29 00:00:00","OUT",40,"BOOK_TRANSFER","Corporate",,,,"CRM User","17042003","PROCESSED","STP_YES","01/29/2025 06:39:01"
252173,"2025-01-29 00:00:00","OUT",30,"BOOK_TRANSFER","Corporate",,"CRM User","17042003",,,"PROCESSED","STP_YES","01/29/2025 06:39:01"
252175,"2025-01-29 00:00:00","OUT",32,"FEDWIRE","Corporate","CTRC","Finzly Tech","9901020015","Anshi K","9901020015","PROCESSED","STP_NO","01/29/2025 06:50:53"
252176,"2025-01-29 00:00:00","OUT",44.44,"SWIFT","Corporate",,"Bentley Automobiles","9901020802","Cedric Gregory","123456789012","PROCESSED","STP_YES","01/29/2025 06:59:46"
252181,"2025-01-29 00:00:00","OUT",20,"BOOK_TRANSFER","Corporate",,,,"CRM User","17042003","PROCESSED","STP_YES","01/29/2025 07:37:28"
252182,"2025-01-29 00:00:00","OUT",40,"BOOK_TRANSFER","Corporate",,"CRM User","17042003",,,"PROCESSED","STP_YES","01/29/2025 07:37:28"
252185,"2025-01-29 00:00:00","OUT",50,"BOOK_TRANSFER","Corporate",,,,"CRM User","17042003","PROCESSED","STP_YES","01/29/2025 07:37:28"
252186,"2025-01-29 00:00:00","OUT",40,"BOOK_TRANSFER","Corporate",,"CRM User","17042003",,,"PROCESSED","STP_YES","01/29/2025 07:37:28"
252190,"2025-01-29 00:00:00","OUT",43,"FEDWIRE","Consumer","CTRC","SteveePay","112288","Sophia","676789","PROCESSED","STP_NO","01/29/2025 07:51:25"
252195,"2025-01-29 00:00:00","OUT",188.99,"FEDWIRE","Consumer","CTRC","SteveePay","112288","Sophia","676789","PROCESSED","STP_NO","01/29/2025 09:15:54"
252201,"2025-01-29 00:00:00","OUT",50,"FEDWIRE","Corporate","CTRC","JOSH BUTLER","9901020301","Praveen","234345","PROCESSED","STP_NO","01/29/2025 09:45:06"
252204,"2025-01-29 00:00:00","OUT",40,"BOOK_TRANSFER","Corporate",,"CRM User","17042003",,,"PROCESSED","STP_YES","01/29/2025 10:16:25"
252206,"2025-01-29 00:00:00","OUT",50,"BOOK_TRANSFER","Corporate",,,,"CRM User","17042003","PROCESSED","STP_YES","01/29/2025 10:16:25"
252208,"2025-01-29 00:00:00","IN",12.34,"FEDWIRE","Processing Org","BTRC",,,"Settlement (FED)","100000002","PROCESSED","STP_YES","01/29/2025 10:53:33"
252209,"2025-01-29 00:00:00","OUT",58,"FEDWIRE","Consumer","CTRC","SteveePay","112288","Sophia","676789","PROCESSED","STP_NO","01/29/2025 10:57:22"
252211,"2025-01-29 00:00:00","OUT",345,"FEDWIRE","Corporate","CTRC","Automation Corporate Entity","9901020011","Automation Beneficiary","65432199","PROCESSED","STP_YES","01/29/2025 16:06:20"
252212,"2025-01-29 00:00:00","OUT",33,"FEDWIRE","Corporate","CTRC","Automation Corporate Entity","9901020011","Automation Beneficiary","65432199","PROCESSED","STP_YES","01/29/2025 16:09:22"
